,CXL7,CXL8,CXL93,CXL94,CXL95,CXL96,CXL69,CXL70,CXL41,CXL42,CXL73,CXL74,CXL77,CXL78,CXL53,CXL54,CXL19,CXL20,CXL33,CXL34,CXL29,CXL30,CXL35,CXL36,CXL79,CXL80,CXL15,CXL16,CXL3,CXL4,CXL13,CXL14,CXL57,CXL58,CXL23,CXL24,CXL55,CXL56,CXL65,CXL66,CXL47,CXL48,CXL97,CXL39,CXL40,CXL63,CXL64,CXL45,CXL46,CXL17,CXL18,CXL10,CXL9,CXL87,CXL88,CXL49,CXL50,CXL75,CXL76,CXL71,CXL72,CXL5,CXL6,CXL11,CXL12,CXL1,CXL2,CXL43,CXL44,CXL25,CXL26,CXL67,CXL68,CXL91,CXL92,CXL61,CXL62,CXL59,CXL60,CXL31,CXL32,CXL21,CXL22,CXL89,CXL90,CXL85,CXL86,CXL81,CXL82,CXL51,CXL52,CXL83,CXL84,CXL27,CXL28,CXL37,CXL38
STX12,23.920404007900395,33.20336937112731,30.89244630744997,28.86840713914957,29.444845570447026,24.65610478375911,27.20412736713705,25.10210626909533,31.158024862609,30.813648450041924,22.23912160084181,36.56672537929399,31.079188775933147,24.51433437468777,26.23920668587073,29.204800555997423,27.01089587744104,31.902475726078464,35.49036569060497,38.20082006487021,26.426320723267576,31.12449202131757,31.117964159365712,27.71192350378602,21.385008254395785,25.395633059225613,20.783557582184244,22.8142583300527,32.24341001995657,24.6519340758712,27.536600279694195,21.985882455662008,26.14458478139711,20.480159666601487,26.56183864044669,22.03678971256949,25.25400703733912,32.13018454779945,22.33238388514601,25.54315416676216,33.387441850251314,23.11321800803916,24.59318860965132,22.26248753571602,25.49877087589445,18.15505719075382,26.76386294586156,27.608901361103765,25.1757234152258,29.67814459601557,22.53338956861537,37.46511450142637,24.75707260356169,39.64398778667032,27.99005991987295,20.341277607205072,30.35647517227174,30.026963654930505,29.552733581965576,21.91009807629951,22.281654858407283,27.44667091543109,20.46864983259861,31.24442526786583,25.63476551755167,25.26775495135381,24.931919687988422,30.30401046467442,31.94350603305157,24.008253853929443,29.57249327966661,23.189281337992988,14.030150739584077,28.363508667908963,22.60152153131207,21.74769230909488,23.529107745046247,26.31445360518668,28.7228602726924,34.69496044143266,34.868885775997114,22.06766763965801,26.825612561962643,24.8492218707542,24.01500310482256,23.72303247730739,29.26157954898996,30.4202636642142,36.20809506764514,27.31829643448988,21.203893954722712,26.43331177562532,28.61597281268325,29.27630850198793,33.85876028670978,29.442647039136173,28.72460108965539
RP3-426I6.5,11.79868533176268,16.610034330139374,16.032046099662953,12.287184621928064,8.577857602176923,7.970276598241974,11.12527959222686,12.114760958778325,8.101929098609942,10.071630556345472,5.368643797841945,16.078014066360108,12.670701772848387,9.42598784927489,6.446279884075457,10.84949811332207,8.109890840261881,16.082397018358073,14.309507236887333,20.65034960215865,6.720254092269594,14.113440398652918,17.927798174418985,8.62493145972322,5.073062364422793,10.871091175294683,5.96224539437884,14.289306330671046,8.908096937010994,10.322229023424214,8.659090032161226,7.348321775350187,8.214958511330433,11.944192497717726,17.650417008184824,9.330522843834457,8.820343717537162,13.181208414678768,9.119162134301224,5.017141275000892,18.68500523252513,7.643335711101018,13.257281892848802,9.11949802780968,6.733664445924267,7.368546850531796,9.580586084306024,10.19445408648794,7.526493671681464,13.654771549798978,5.763304060879258,17.055518967610126,13.064373228224778,18.500306069736336,5.788652305755403,14.359045178186788,13.363719065840115,11.69192102988657,10.545597743864889,5.2177421274390605,9.305032931734464,43.52700003559814,8.970048521042761,19.322886691109662,12.532993340885058,10.7026195531836,9.942091980369486,11.5116783119359,24.63167198160937,8.051740030538822,9.4172063811907,6.156505216207012,4.20793428278703,16.200035486053117,6.198993027499507,8.84750430322503,9.380169494386738,15.145931706955697,15.225699281796642,15.778759626689729,8.327565984981923,7.290919069712695,10.962303028684662,10.999926028247431,7.053071549634646,7.78350504301932,12.66733230734162,12.188811020895368,14.57618468109434,10.196638983603297,9.807258554865204,11.956852890417284,6.610898211140832,7.439500547465539,12.813207286962152,8.905476960072496,18.12129582407146
AL020997.1,0.3203893301423164,2.0259208539033584,1.1971982477021073,0.4671161095939597,0.4483880110228832,0.5649194507228501,1.107711820871075,0.3567727299000014,1.3031074773988045,0.7138597928996768,0.5475778596468478,2.2627275040943817,0.5953547308999212,0.6461929076999183,0.7285721736301465,2.001645373848186,0.7215763610291029,0.0,1.4595062813676691,2.349823331352612,1.1709533645621268,3.767223936197492,1.6440963238103474,1.1450125458795628,0.7857268308533588,0.5981700885927687,0.0,1.5892361973183442,0.8340009344013041,2.78488290368043,1.4910304761261546,0.3939659693078192,0.5127382517248309,1.6649480451364125,0.6590253103705379,0.9754637518554226,1.986119354578301,1.3610226421441605,1.3816912324698825,0.8741988585228828,1.24027451759907,0.6030762310645751,1.03949142114383,0.5017905613388093,2.133254576532477,0.0,2.612887113901632,1.6718177824543463,0.9835758775492836,1.841992643081382,0.2563945713737389,2.5291872098970454,2.6650162682853225,2.8132696833317983,2.086818229347553,0.3899150402577292,0.0,1.0186143321492072,1.0022675541689747,0.0,0.7580251148638485,1.2863745593559317,0.6698412856622815,1.9424230502426656,0.3082982319148195,0.9729654139257832,0.0,3.1899831466810364,2.591325125566672,1.6835456427490212,0.4189472858169947,0.2475517831691635,0.0,2.2799000989987297,0.3014309505972272,0.5605856721051644,1.5086985900062622,3.4236504104175056,0.93633979540461,5.209255570533935,1.8137691065775008,1.244461139913857,1.710535750744557,0.3593725833092204,1.3912576813173003,0.2805965767859637,0.3009800031703064,1.820406840783077,2.7091090720417674,1.3325153217208874,0.8427158658601462,2.6120126395619883,0.9424627615056153,0.9928927229692908,1.7396916623384282,0.9800285649840548,1.9331623560002
RP3-426I6.6,1.2565687377169426,1.4188701563350257,3.888393194486511,2.0610359821638826,1.7585802772150996,2.423331348504716,2.0817165510149085,1.136902515335939,1.6769795391594655,3.324717475566193,0.5369008540269937,2.77325933649452,2.334984571328944,1.7423808764722093,0.9822532925821524,1.7990647371263215,0.1768766567425102,2.0104362058413514,2.5937743941854445,3.3120072581181823,2.1048892421469625,3.1550937701486927,2.2568542294533147,1.9647011929298344,0.3852031259893917,1.7595198149135531,0.2107488526684667,0.4674744914674579,0.3407246157256951,1.109298761076052,0.8354042619918953,0.6759973178095171,0.8169534261465295,0.4081209692813497,0.7269471390159711,0.3985181530328558,1.1823456245320911,1.7515110325086427,1.5579627044674365,0.2857177327762813,3.572266994978944,2.5870122446781334,3.1426035907560963,0.4920063442653514,0.7320806791888615,0.9891191686879134,2.5619394542990968,2.9710856412419915,3.6968571516429978,1.5803168079918293,0.2513952343274547,1.6739133177480174,0.7349209207806335,2.7584148427097346,0.3069192270461035,0.0955780600074658,3.1133506053616,1.7478173498716203,2.3749181042146943,0.687670589975256,0.5574335106519661,1.0247997882334172,0.3283901567592254,1.1427291036525142,1.5114342288860243,1.033493438747536,1.8684117147881056,3.1277829181942143,2.937797565753872,1.0316992796790685,0.9242513937801112,0.3034060852212591,0.8295049368253835,2.5547945399046696,1.7733208012850823,0.4122412741943281,1.2573889084397611,2.307864622064168,1.071096219070084,3.2987115126315154,2.7565248594670924,0.381311212786976,1.509464417370132,1.9380092514948524,2.114401646035432,2.407346675489612,1.9182235299544927,2.0823966832356104,2.988320870553041,1.2248748082671133,1.101712106899802,2.286680384813523,1.7711649297004324,1.7848099458389488,3.2409631859942705,0.7206895296818671,1.8006949633606388
RNU6-1245P,0.7979507845053926,0.4805418737021441,0.7454253240409353,0.7755890121560071,0.3722466506605067,0.7034845990133624,0.6130732090355615,0.2961886814264162,0.8113688066822752,0.0,0.681889410126265,1.6101349355280794,1.9770270309129456,0.8046930548715986,0.6048523705608762,0.0,0.0,1.1348216948066732,0.6058327960394085,0.2438495909894223,0.324037409061217,0.5212511106688337,0.0,0.0,0.6523015199537316,0.0,0.0,1.0554927197284103,0.2307927114066498,0.0,0.0,0.654132175454491,0.638504237996961,0.8293326111622898,0.0,0.2699396546015001,0.0,1.1299055897045858,1.376477303290751,0.7257499957548459,0.257415465916788,0.5006670597517225,0.0,0.0,0.7084015197541801,0.3045401214056257,0.3615315503511693,0.6939620983772744,0.0,0.7646007197696314,0.0,1.0498512946742429,1.1062331679674942,0.583886160691505,0.6929811478588089,0.0,2.1088544666505835,0.2818806956890884,0.8320711770459409,1.035110028516213,0.0,1.6019003946696493,0.0,0.3225155253233107,1.0237828078680795,0.5384965812922557,0.8628985492396175,0.2407534450325305,0.0,0.698830266801479,0.3478052938858068,0.4110293758280443,0.0,0.2703924645712784,0.5004891255199234,0.2326959393644082,0.7515026938899129,1.4211379062110372,0.5182257987144995,1.4415550006508984,0.3011541158090947,0.2582843875292909,1.136053932569971,0.5966941005888932,0.231001275388533,0.0,0.2498701913111977,1.511281150838781,0.8434018809186655,1.659358702520349,0.0,0.3097804747728508,0.0,0.0,0.2888544646901542,0.8136086199867621,0.3209779006189012
PPP1R8,14.602206859412869,13.253852863503187,13.799843866914602,13.794424225426733,13.997213540267374,12.979319966093527,11.7914921322097,15.503097666488303,12.864661616179063,13.437479975320509,14.050937231434723,13.965545440564716,13.148912928637536,13.384147390841742,12.07687851344078,11.434727598599224,10.789601550230136,12.263803490340011,11.344697281776648,8.343998420304954,13.256681912810237,13.014451285319344,10.377577987709053,15.030168232609904,15.170464685947742,13.9299999914644,13.660996309670669,12.20425157841346,11.333813336747449,12.062227830414374,13.956885486556244,12.372124629614262,12.75679674458062,12.577769978440983,10.101158428694657,11.21604531517335,12.090034808287966,11.875031183461443,13.603801523748894,12.389497267011778,10.492396841327627,14.307817784178402,10.113439060153045,12.351274732237451,13.83807963402042,14.42865506028216,13.94775639942951,12.290440483711906,13.857754873093564,13.551071808200463,13.238291114789073,12.600896958340565,12.718149647833446,11.943672071697414,13.067820091885988,13.157799911187409,14.182855824159178,11.097440003180726,13.578787665420885,14.732050178821918,12.785948514260152,12.187474895806387,14.062152282899577,9.835179017362098,14.070385713101476,13.293167291786744,13.941265268630216,11.478960283764591,12.184467733021044,11.759139306749985,12.162698074232988,14.141801760043288,20.89510871406804,12.099079631437045,13.427631448101224,12.346009530676534,14.015965106050391,11.53361714470788,12.656364513691807,13.64619225607293,13.0565639325846,13.198616233112626,13.242544244146604,13.944523111988554,14.783753847249386,13.428024333002384,13.623642569893986,13.723762391033,13.37256216298734,12.64542386898799,14.994901678448018,14.37407776594113,14.641661045010473,14.381623151572184,13.185863048665414,11.809013939474378,10.331412128611785
SCARNA1,10.360541712072004,5.98361477676105,7.9332414004356515,7.924090148292704,9.032587402774224,7.786359658155921,6.850908450367291,10.591421764742217,10.362059458833873,6.622554705213887,13.352982987050863,8.910706590994756,6.785609342546098,8.564002391203754,9.269544763294425,8.13520127845128,6.694142144486878,11.739251893506164,5.02914212615848,7.474136861169777,6.621294527323173,16.475931190839624,7.8441222196252625,8.346175786230555,9.788452326534635,4.7565332345931015,18.231045327223985,24.09511844223384,9.87403515909654,5.167132134539593,4.290882884824328,6.892031173915099,6.387606654017787,16.06373969331617,14.673238235719952,15.513399427098264,23.01300429435648,13.52823710564978,14.64925644064458,5.561168642169652,10.355545068628382,7.193318900649749,4.775816007182899,10.241363986842703,5.42823333209228,28.78087605187618,9.23429984029494,5.539155303312584,8.690228636981615,9.602033938633069,5.572720563352116,8.580953232614549,7.946885860248399,5.5926445512017695,11.947662922722404,4.340740930098091,3.655105762335877,5.759875420345702,8.678268460997218,18.17678152484795,7.635048144893687,8.524168766816416,7.101931703407343,5.972365812312398,9.479242022248414,7.049114886434188,11.754826823376632,5.380694464281262,4.808000835388765,13.387230412221136,6.218591037669118,9.317491212294772,18.118686448404507,7.0790701869082975,5.912404669545619,7.875215586441229,15.995840472355594,7.259788822090133,8.603796995525078,9.665365757376216,14.23043906268999,10.225572258087364,12.332344496934256,9.14451681866355,7.375341925055577,5.0574997454434,6.063115244587379,6.594405503559591,13.822984241080608,10.949101800164408,6.85002776104794,13.64900236438936,5.662346551053815,13.50972106594359,5.90237556764459,12.122441687352946,10.248089598073358
AL109927.1,0.3297574392108046,0.0,0.0,0.0,0.2307493857895539,0.1453593908292716,0.0,0.0,0.0,0.7347328862593179,0.1408972270436335,0.0,0.1531906909917928,0.6650874371648294,0.0,0.1716810846965306,0.1856687712589508,0.4220740338579215,0.0,0.0,0.4017305890115667,0.0,0.0,0.1473115556102361,0.0,0.1539151105150986,0.0,0.3271410183953547,0.0,0.358289028543681,0.3288488268147919,0.2027427210472988,0.0,0.0,0.3391475281439026,0.0,0.0,0.0,0.1422091560904675,0.0,0.0,0.0,0.3566286357140614,0.3873470999808363,0.0,0.0,0.0,0.215087667918103,0.0,0.3159753461816012,0.2638914886653683,0.1301570026145846,0.0,0.1809705644248528,0.0,0.0,0.1867490170968774,0.3494661256496295,0.0,0.0,0.3900947959533255,0.1654984813206461,0.1723568220417569,0.0,0.3173128000994628,0.1669024491724538,0.0,0.4477169328675136,0.5000802873900608,0.2165965154413945,0.0,0.12739506970109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1866803290980353,0.1601061115678646,0.8802757079855031,0.0,0.1431937730478625,0.0,0.0,0.0,0.1742701742249092,0.1714347197535644,0.4336783403256893,0.0,0.0,0.1703207789888839,0.0,0.5043421854888702,0.0
THEMIS2,25.99778107440036,48.62811305750354,28.6980415273669,25.94824429091779,22.499937674959178,26.3518236572203,22.83150435320044,23.10028149449913,23.667996229838053,26.848914089150373,21.642893442401927,26.155778480568213,27.935935297661143,27.02347695892537,39.764494864079744,31.54291627864643,52.13463380426518,27.968136218011463,18.177343757903536,33.37145768088006,20.269833702240547,20.810902653240696,44.227578683677976,19.28656059750736,21.254922476518832,29.77672837463143,35.61090086233617,23.097954076999745,49.086877761787605,49.7391778163726,30.03725537029243,40.28837014847513,25.33843478984693,32.16934715870935,28.79631131113997,31.406231634432785,24.52529217664461,36.435115119906015,33.563884349750126,46.83027098770571,25.97517577671564,25.84053099995373,36.232458387655456,56.422499136420704,27.36474894659176,24.9252348488594,24.53094450324788,32.29093796909325,24.031519341879285,24.782593941929413,33.63168817804882,43.31439712004244,44.48345267374688,25.65548533332301,54.197844125559385,33.95610693803863,29.59137390104082,23.95650413719454,29.08173693496085,14.905382809459352,30.55503384447217,21.39206651985849,29.3263211826245,24.57650659232813,41.86664637027554,38.05787589221232,28.06763798725572,24.7908839566347,23.649977460646863,47.65807674081053,34.75313247731161,28.200653427565065,16.88413229775413,17.360705882603558,22.840651420368,32.789833907087164,22.203237349362,42.34084745469516,34.140773935133694,18.699660550533828,34.46451756757991,20.55878888141613,19.53171971021132,16.931340371654812,18.62557134754673,25.89479527747684,31.67917117982276,38.17982613946208,36.52636477483024,26.942704299863504,30.26701294634857,22.27724509235364,31.085566816195563,18.668646440040675,26.15930041533292,52.312868633028906,29.834204728549185
RPA2,20.89084424694192,11.4666002225598,16.189156294582972,17.081781378673202,18.703043455325943,16.53403674200825,12.07016347655453,17.55625768252843,18.799858643720874,15.557122777407516,20.024154796159564,16.216453932973298,16.28305509672792,16.110334919258587,15.306150231152172,13.726323633508027,20.678755943112424,14.025024694152538,11.323282016514671,8.027108229984636,20.942221574423986,15.215678780771912,14.21723949314984,14.622587163426736,16.969208881887035,14.574137195668897,26.756022986179925,15.502255257289002,19.78690280290648,18.85968496385461,24.72327502280526,16.295634486792753,14.526314016176515,15.224832485649634,24.54485747331509,19.628450070354727,17.10313945585495,16.061280570444143,18.837536177047504,17.590780399004235,13.014589365950384,16.914809714078697,9.680639274208538,25.446920254758773,16.40165301754777,19.826029498541622,23.83995269319132,13.93595506622418,19.57733329987475,16.177421271480448,17.176277437209745,14.39695035458382,21.02445721706228,12.062642718476203,16.0264332525861,17.69159831992571,15.46881234336189,15.243058125475311,16.36722607197647,20.596587560975887,17.136348510496386,22.090727450217425,21.706971589059844,11.293953774843333,15.466523682113998,15.888716364904564,14.768856992334948,19.09881935467084,21.050184935323887,15.372881361922168,14.936850630138922,18.52604469030607,29.89722317945872,14.19593919987888,20.022539696134345,14.159300116233329,16.05811254076204,13.34302321088254,14.379161698754316,13.282440652356938,16.696377962955342,19.09283222881208,20.23430779701949,16.963667498614118,19.21051913959206,15.471030672517868,16.21445913067249,16.926748105151585,15.438835553696189,14.693967866663566,16.39407229751243,23.37116467476481,17.512971559019242,16.214133236641633,14.831582290985134,14.679879749690134,19.43005302518127
SMPDL3B,3.125655906946463,3.3767515484642834,2.2885767251953366,3.479402691986764,4.655174406574654,4.1520521726536455,2.3609058933721605,2.8573887850867496,1.7501660726412422,2.3998522475908293,3.068076696747893,2.258611252883083,3.7282138953733,4.674854758476272,4.850598860842509,2.396976582515831,5.553165193417982,1.3876276663688485,1.3348742843070571,2.72033854577188,2.3284575768721045,2.5246514468799126,3.749771151114418,6.7457106167361545,3.275921753205852,3.8542764809550567,2.238594835404637,2.095172814442164,2.9686684945880133,8.28372285431834,2.499251083792412,6.024875827257263,5.838686818517536,2.8095842367665287,2.9322923922104924,7.51241047746033,3.0018137789260586,11.595709012545088,4.499242041792567,4.19702762838402,2.9125547660472595,3.5082322175636684,2.158404658734606,8.012862312075487,5.25915165714134,1.910276387004276,2.712705273309117,2.176493862101612,1.9882722358649136,3.3188062203433844,12.591182096825714,3.3760386577052675,3.7439985102390527,3.3727626428258843,5.970019611628595,2.3774594964029343,3.014003237729832,3.5139015263354314,1.6296545100495234,2.3423725813838785,3.7975070922917,2.9042194171526456,2.7706843291588887,2.8808971082250823,7.346504384774704,2.501286367485607,3.1859377896644663,2.1314344320895016,4.51589356152125,5.770715251849837,5.647472176451421,10.965709550181014,3.5467394231408003,3.016445674052465,3.636137849002053,2.3649576818698828,4.196781336215174,5.105983495985946,2.170531500758152,3.19058774395,4.041104742025565,3.5376254876202915,1.003514307103476,3.2453901605812487,3.7967265802061374,3.5697769738822536,1.884788634085213,10.359728518134313,2.533575038534948,2.8546770188177777,4.147719138036246,2.8901242047159976,14.464744325649711,2.9452098748752,1.5710653693746883,4.575913649238908,2.7779615458807383
RP11-460I13.2,0.229688481079624,0.4149689499994076,0.1072845680221845,0.5023163052252759,0.1607256414257175,0.5568656092665181,0.0661769451708448,0.191828921982893,0.17516312323487,0.063971142337242,0.098140227390881,0.2317370036197916,0.0,0.1737219222329724,0.1958686902630948,0.1195823441267074,0.1293252948483931,0.195993645050114,0.0653953934625024,0.3158621993264205,0.0,0.0562653948379801,0.0589329843158088,0.0,0.2816454627906137,0.0536038368596371,0.3081826399510369,0.3417990680994239,0.0498249030735333,0.1871713560518419,0.1908796652590946,0.2824358883836097,0.2756881842267932,0.0596804187258673,0.1181145159116238,0.116552355958285,0.2034082085573357,0.060982684576724,0.099054035403136,0.052226408384259,0.1111447632879001,0.0540434911748296,0.0621013204756666,0.1349009248405763,0.1529339329815541,0.1972377975702425,0.0,0.0,0.0587608127795905,0.1650665505001648,0.0919051824068797,0.2719777692109241,0.1194100975606457,0.0630264083842155,0.1496048913911074,0.0,0.1951165901643548,0.1825622428291857,0.2395099654225924,0.2793321360048841,0.0,0.1152759279259895,0.2401060412964597,0.069626569621733,0.2210203210468767,0.1743807666506495,0.1241917803386275,0.415802283885103,0.0,0.0754338169867178,0.075086275258443,0.0887354660647101,0.0,0.0583739332883004,0.162072853274273,0.5023578324364011,0.1081592471857848,0.102267900922179,0.1678165010093801,0.3112114665356318,0.0,0.2787998480458739,0.3065725989114481,0.3864536130086929,0.1496097873188464,0.1508706645040621,0.1078869257799874,0.1087547875009576,0.242771485070953,0.119410741661342,0.3524188549693472,0.0,0.1126092641038613,0.1779522599211763,0.1870788590050288,0.2341955566017561,0.2078838541686572
XKR8,3.638632304992136,3.602574951079442,2.448517014075398,2.802356069806128,2.7331562319732408,3.2169310318231674,3.66033537891922,3.3307459231787258,2.3620307610743145,3.9162093195604593,4.69044454621304,3.5881218188982773,2.416146140859623,3.3998746058786846,3.213898396254024,2.622157872169576,4.132162405776578,3.3328922979812527,2.0134056757911982,2.402936363267985,3.0303345305280085,2.3970329967104176,3.0592299076660603,2.2315847868290684,3.655076325807092,2.8305679000853683,3.061659143268588,3.7321268277965136,3.1037118258725904,4.120976925278484,3.4441010195899824,3.197688057116041,3.7504849736081054,3.5894410352601867,3.5308187973771186,3.025134882409807,3.686542044537825,3.7987565979787488,3.670271599077129,3.4028846562407207,2.4570367220683016,2.950522428321764,2.1009626098510377,3.662357651477573,3.093413563111765,3.730644243336432,3.2272918490334463,2.587873971673766,2.5664529399365867,2.442559693924422,4.277293323391287,3.3105336341284466,3.6977950846131775,2.6512220675948623,5.369277555757673,4.56582978238362,3.6323126358558486,3.126275801769392,2.486607654139476,3.5500538072425414,3.8828866984737984,3.332474523799947,3.1482296225877286,2.293234708678761,4.144211595757648,2.5387669665590447,2.801038528045772,2.307300970840384,2.733030837865252,4.8474821314005645,3.736466059142164,4.510983714884244,2.464412898895766,3.64670026771778,3.297608445323223,3.776749260117916,3.4171500546813367,4.2653134047393575,3.1140779585166247,2.673945258225221,2.606855022154994,2.9943286632998367,3.1060286063829787,3.458780969509084,3.686756775048929,2.421539251067203,3.109212311277361,4.019982149800722,3.0202171134902422,3.9222488908401214,4.073382705122511,2.8012376581355425,3.61821406750338,2.696942294787891,2.1320260634767965,3.835795360433389,3.1877797917098443
EYA3,7.584573696683909,8.72135691189178,6.171212562349079,6.72105363302865,7.887977152728336,6.636823236905023,6.3251603670449725,8.058452010599575,7.703268697182126,7.151150762004751,7.477398235202254,7.3275254842712,7.337841187386597,6.846076457266887,8.247935981345655,6.597844702897827,7.683903387321488,7.2586577484015695,7.250929864305094,7.451799763886871,7.332652176294445,6.9800854421724905,6.989653746464786,6.99794648971773,7.839088603978928,8.204793607592688,6.68710693133924,8.395913013061023,6.796192096837562,7.579280264158215,8.436851761344604,8.593720733554616,6.824172036375956,6.798062738543731,6.744971061808727,6.452736102561108,6.8438641764512935,7.18195042229707,6.733054051548447,7.871340639854351,7.256074641909209,7.473940568973035,7.863983224917426,7.924931666567667,7.656156236788004,6.398489886882689,7.069801608409652,6.39948019271744,6.884677138467223,8.017673360722789,9.414185372482637,8.24976159422598,7.031482842668624,6.859378973380524,7.772762169936932,7.896696764719841,6.728668194908432,8.650863331126398,7.5143527008433875,7.019444661217414,8.077182621439848,8.01469091493211,7.260281885071322,7.851907361388179,7.8800324265329555,7.3386875603505075,7.294241291906436,6.983223942263978,7.083275111856693,6.867141906039662,7.89324344884021,8.007496396376116,10.0688055055703,8.868605907230961,6.86572572713078,6.669611917448036,7.110315168843943,6.858566882137207,6.232058914881788,7.4186827493778065,7.701146681365888,7.508613596925902,6.830955787826063,8.41473980353842,7.425534750249679,6.497825525177093,7.137353349898225,7.511880889191593,7.860302582925486,7.877112014442576,7.927222638225365,7.389910465142747,7.2919839761100995,7.623766141053117,7.8305714114399825,7.405264944730147,6.1613101750144255
RP11-460I13.6,1.7669427907576236,3.5392498218444066,2.511832835778264,2.576138980430991,2.1503076277936604,1.6254902996276022,2.5675572814377645,1.967596744734611,3.2027328191109583,2.7387318485088405,2.035139511058039,3.1003506478833174,2.712351798541333,2.6340724520955847,3.9307163590945184,2.5597790067014,2.162762934964612,1.9666119833706903,2.7997068721603178,2.0424894896498205,1.9654149116356088,1.5807969650528944,1.8134337653363173,2.1277889817162405,2.731845875119584,2.438317309359084,2.5769359028603334,2.2864215590846992,1.7998058311875516,3.338824189698616,4.137043687749029,3.211842452776553,2.1515447075101943,1.4372085577635307,2.212313848437336,2.572885318245359,2.3131448458148256,2.2844412740076314,1.3252188387722024,1.956426873206517,3.122653008887033,1.5906751816635132,3.074099970249144,2.526727404234664,2.5575804187310305,1.2314374391442735,2.5060933626522446,3.0065387913347847,2.0439796619734416,2.5764474753363578,3.4428132090729835,3.214204127236998,1.996946795036684,2.108035866256796,2.8021363036034668,2.3373653639427854,2.6104154160953112,4.477832304815767,3.364560290834268,3.064433367800724,2.2417164159824603,2.621820627788112,4.898784770347585,2.515093824183418,3.2526723541530744,3.810560276882807,1.744606876119332,2.850993112020104,2.1747360726826552,2.4221038130013133,2.9132247231743063,2.5524140259185653,2.3531269474902023,3.7486562935658463,2.2406093548480497,2.41953053028496,1.5917386758867156,1.983913680151104,1.7213004049944838,1.7695382228698329,2.1745460678313333,3.431593116056741,1.9687474144809285,1.6372505702807003,1.2676745739305335,2.2875884407182663,2.30942694530676,1.6732531542892584,2.0299863618841565,2.0768358692761524,2.7615974968423287,1.2526273148853142,1.732556429870446,2.6982152834914763,2.9200274223446123,1.7232836528693247,2.6885178923773907
RN7SL559P,3.132695672502644,4.373416446521538,3.458572715583873,5.397786155307994,3.7199597951527976,4.854122687692652,4.594952738428156,2.959892277688892,2.992320874026888,4.547551273286829,3.812764356059549,3.7352961972351872,3.439827334088449,3.733559022266212,4.857147824200967,3.163093924105779,5.2381098800631385,3.72618894537195,3.675793597518585,3.2201282688906203,4.74163831575774,2.976571998970856,5.261108236193119,3.477445509708299,2.3280794988247657,4.430889545131621,5.222243034389161,4.897201911736539,4.283264058159786,4.435183883639201,3.5342944619286643,2.9182664393171702,2.5067203417658392,2.7625804600781887,3.1242681380529285,2.504894572665773,4.3715642936750045,4.8391916165125854,3.029485961563596,3.539965748092655,2.939909967642241,3.395095819326509,5.2359567879837225,3.0479130392431406,3.033962064401752,3.912879135635909,5.419321421425608,4.2105040446998485,5.245738013596175,5.00294298120871,4.558125713310926,5.920171543166427,2.0727904308885834,3.855221417899136,2.9679192595165262,2.42613802827031,3.4407091634818654,2.917512655044636,5.34542695556786,4.156123599345387,3.5936005445397345,3.430332158282475,4.366372825057828,4.028729289392212,3.83660021938442,4.516481427606112,2.8743915759182657,4.296273598223605,4.798750232530876,4.240040878034584,4.841168636107508,2.9339470597826787,2.6069357172821914,5.886726181541714,4.376330838300493,3.238939438829853,3.4867700746811505,3.5504522774700007,3.2367301569542137,4.1159550186934775,3.7618914803089054,4.424750719693729,3.750508016447328,4.046269086148268,3.5451306842455605,3.0761698788387126,4.191425229334649,3.0564855598333263,5.117206024967785,6.020995157405497,4.244791028036281,3.3168414470628496,4.281806126346496,3.824475673659496,3.71134221298864,5.226819013248288,2.749386461866957
AL137792.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824763974261464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
